Level,Total,Next level,Difference
15782,"66,030,137,330,088,000","12,647,512,542,000","1,609,866,000"
15783,"66,042,784,842,630,000","12,649,122,510,000","1,609,968,000"
15784,"66,055,433,965,140,000","12,650,732,580,000","1,610,070,000"
15785,"66,068,084,697,720,000","12,652,342,752,000","1,610,172,000"
15786,"66,080,737,040,472,000","12,653,953,026,000","1,610,274,000"
15787,"66,093,390,993,498,000","12,655,563,402,000","1,610,376,000"
15788,"66,106,046,556,900,000","12,657,173,880,000","1,610,478,000"
15789,"66,118,703,730,780,000","12,658,784,460,000","1,610,580,000"
15790,"66,131,362,515,240,000","12,660,395,142,000","1,610,682,000"
15791,"66,144,022,910,382,000","12,662,005,926,000","1,610,784,000"
15792,"66,156,684,916,308,000","12,663,616,812,000","1,610,886,000"
15793,"66,169,348,533,120,000","12,665,227,800,000","1,610,988,000"
15794,"66,182,013,760,920,000","12,666,838,890,000","1,611,090,000"
15795,"66,194,680,599,810,000","12,668,450,082,000","1,611,192,000"
15796,"66,207,349,049,892,000","12,670,061,376,000","1,611,294,000"
15797,"66,220,019,111,268,000","12,671,672,772,000","1,611,396,000"
15798,"66,232,690,784,040,000","12,673,284,270,000","1,611,498,000"
15799,"66,245,364,068,310,000","12,674,895,870,000","1,611,600,000"
15800,"66,258,038,964,180,000","12,676,507,572,000","1,611,702,000"
15801,"66,270,715,471,752,000","12,678,119,376,000","1,611,804,000"
15802,"66,283,393,591,128,000","12,679,731,282,000","1,611,906,000"
15803,"66,296,073,322,410,000","12,681,343,290,000","1,612,008,000"
15804,"66,308,754,665,700,000","12,682,955,400,000","1,612,110,000"
15805,"66,321,437,621,100,000","12,684,567,612,000","1,612,212,000"
15806,"66,334,122,188,712,000","12,686,179,926,000","1,612,314,000"
15807,"66,346,808,368,638,000","12,687,792,342,000","1,612,416,000"
15808,"66,359,496,160,980,000","12,689,404,860,000","1,612,518,000"
15809,"66,372,185,565,840,000","12,691,017,480,000","1,612,620,000"
15810,"66,384,876,583,320,000","12,692,630,202,000","1,612,722,000"
15811,"66,397,569,213,522,000","12,694,243,026,000","1,612,824,000"
15812,"66,410,263,456,548,000","12,695,855,952,000","1,612,926,000"
15813,"66,422,959,312,500,000","12,697,468,980,000","1,613,028,000"
15814,"66,435,656,781,480,000","12,699,082,110,000","1,613,130,000"
15815,"66,448,355,863,590,000","12,700,695,342,000","1,613,232,000"
15816,"66,461,056,558,932,000","12,702,308,676,000","1,613,334,000"
15817,"66,473,758,867,608,000","12,703,922,112,000","1,613,436,000"
15818,"66,486,462,789,720,000","12,705,535,650,000","1,613,538,000"
15819,"66,499,168,325,370,000","12,707,149,290,000","1,613,640,000"
15820,"66,511,875,474,660,000","12,708,763,032,000","1,613,742,000"
15821,"66,524,584,237,692,000","12,710,376,876,000","1,613,844,000"
15822,"66,537,294,614,568,000","12,711,990,822,000","1,613,946,000"
15823,"66,550,006,605,390,000","12,713,604,870,000","1,614,048,000"
15824,"66,562,720,210,260,000","12,715,219,020,000","1,614,150,000"
15825,"66,575,435,429,280,000","12,716,833,272,000","1,614,252,000"
15826,"66,588,152,262,552,000","12,718,447,626,000","1,614,354,000"
15827,"66,600,870,710,178,000","12,720,062,082,000","1,614,456,000"
15828,"66,613,590,772,260,000","12,721,676,640,000","1,614,558,000"
15829,"66,626,312,448,900,000","12,723,291,300,000","1,614,660,000"
15830,"66,639,035,740,200,000","12,724,906,062,000","1,614,762,000"
15831,"66,651,760,646,262,000","12,726,520,926,000","1,614,864,000"
15832,"66,664,487,167,188,000","12,728,135,892,000","1,614,966,000"
15833,"66,677,215,303,080,000","12,729,750,960,000","1,615,068,000"
15834,"66,689,945,054,040,000","12,731,366,130,000","1,615,170,000"
15835,"66,702,676,420,170,000","12,732,981,402,000","1,615,272,000"
15836,"66,715,409,401,572,000","12,734,596,776,000","1,615,374,000"
15837,"66,728,143,998,348,000","12,736,212,252,000","1,615,476,000"
15838,"66,740,880,210,600,000","12,737,827,830,000","1,615,578,000"
15839,"66,753,618,038,430,000","12,739,443,510,000","1,615,680,000"
15840,"66,766,357,481,940,000","12,741,059,292,000","1,615,782,000"
15841,"66,779,098,541,232,000","12,742,675,176,000","1,615,884,000"
15842,"66,791,841,216,408,000","12,744,291,162,000","1,615,986,000"
15843,"66,804,585,507,570,000","12,745,907,250,000","1,616,088,000"
15844,"66,817,331,414,820,000","12,747,523,440,000","1,616,190,000"
15845,"66,830,078,938,260,000","12,749,139,732,000","1,616,292,000"
15846,"66,842,828,077,992,000","12,750,756,126,000","1,616,394,000"
15847,"66,855,578,834,118,000","12,752,372,622,000","1,616,496,000"
15848,"66,868,331,206,740,000","12,753,989,220,000","1,616,598,000"
15849,"66,881,085,195,960,000","12,755,605,920,000","1,616,700,000"
15850,"66,893,840,801,880,000","12,757,222,722,000","1,616,802,000"
15851,"66,906,598,024,602,000","12,758,839,626,000","1,616,904,000"
15852,"66,919,356,864,228,000","12,760,456,632,000","1,617,006,000"
15853,"66,932,117,320,860,000","12,762,073,740,000","1,617,108,000"
15854,"66,944,879,394,600,000","12,763,690,950,000","1,617,210,000"
15855,"66,957,643,085,550,000","12,765,308,262,000","1,617,312,000"
15856,"66,970,408,393,812,000","12,766,925,676,000","1,617,414,000"
15857,"66,983,175,319,488,000","12,768,543,192,000","1,617,516,000"
15858,"66,995,943,862,680,000","12,770,160,810,000","1,617,618,000"
15859,"67,008,714,023,490,000","12,771,778,530,000","1,617,720,000"
15860,"67,021,485,802,020,000","12,773,396,352,000","1,617,822,000"
15861,"67,034,259,198,372,000","12,775,014,276,000","1,617,924,000"
15862,"67,047,034,212,648,000","12,776,632,302,000","1,618,026,000"
15863,"67,059,810,844,950,000","12,778,250,430,000","1,618,128,000"
15864,"67,072,589,095,380,000","12,779,868,660,000","1,618,230,000"
15865,"67,085,368,964,040,000","12,781,486,992,000","1,618,332,000"
15866,"67,098,150,451,032,000","12,783,105,426,000","1,618,434,000"
15867,"67,110,933,556,458,000","12,784,723,962,000","1,618,536,000"
15868,"67,123,718,280,420,000","12,786,342,600,000","1,618,638,000"
15869,"67,136,504,623,020,000","12,787,961,340,000","1,618,740,000"
15870,"67,149,292,584,360,000","12,789,580,182,000","1,618,842,000"
15871,"67,162,082,164,542,000","12,791,199,126,000","1,618,944,000"
15872,"67,174,873,363,668,000","12,792,818,172,000","1,619,046,000"
15873,"67,187,666,181,840,000","12,794,437,320,000","1,619,148,000"
15874,"67,200,460,619,160,000","12,796,056,570,000","1,619,250,000"
15875,"67,213,256,675,730,000","12,797,675,922,000","1,619,352,000"
15876,"67,226,054,351,652,000","12,799,295,376,000","1,619,454,000"
15877,"67,238,853,647,028,000","12,800,914,932,000","1,619,556,000"
15878,"67,251,654,561,960,000","12,802,534,590,000","1,619,658,000"
15879,"67,264,457,096,550,000","12,804,154,350,000","1,619,760,000"
15880,"67,277,261,250,900,000","12,805,774,212,000","1,619,862,000"
15881,"67,290,067,025,112,000","12,807,394,176,000","1,619,964,000"
15882,"67,302,874,419,288,000","12,809,014,242,000","1,620,066,000"
15883,"67,315,683,433,530,000","12,810,634,410,000","1,620,168,000"
15884,"67,328,494,067,940,000","12,812,254,680,000","1,620,270,000"
15885,"67,341,306,322,620,000","12,813,875,052,000","1,620,372,000"
15886,"67,354,120,197,672,000","12,815,495,526,000","1,620,474,000"
15887,"67,366,935,693,198,000","12,817,116,102,000","1,620,576,000"
15888,"67,379,752,809,300,000","12,818,736,780,000","1,620,678,000"
15889,"67,392,571,546,080,000","12,820,357,560,000","1,620,780,000"
15890,"67,405,391,903,640,000","12,821,978,442,000","1,620,882,000"
15891,"67,418,213,882,082,000","12,823,599,426,000","1,620,984,000"
15892,"67,431,037,481,508,000","12,825,220,512,000","1,621,086,000"
15893,"67,443,862,702,020,000","12,826,841,700,000","1,621,188,000"
15894,"67,456,689,543,720,000","12,828,462,990,000","1,621,290,000"
15895,"67,469,518,006,710,000","12,830,084,382,000","1,621,392,000"
15896,"67,482,348,091,092,000","12,831,705,876,000","1,621,494,000"
15897,"67,495,179,796,968,000","12,833,327,472,000","1,621,596,000"
15898,"67,508,013,124,440,000","12,834,949,170,000","1,621,698,000"
15899,"67,520,848,073,610,000","12,836,570,970,000","1,621,800,000"
15900,"67,533,684,644,580,000","12,838,192,872,000","1,621,902,000"
15901,"67,546,522,837,452,000","12,839,814,876,000","1,622,004,000"
15902,"67,559,362,652,328,000","12,841,436,982,000","1,622,106,000"
15903,"67,572,204,089,310,000","12,843,059,190,000","1,622,208,000"
15904,"67,585,047,148,500,000","12,844,681,500,000","1,622,310,000"
15905,"67,597,891,830,000,000","12,846,303,912,000","1,622,412,000"
15906,"67,610,738,133,912,000","12,847,926,426,000","1,622,514,000"
15907,"67,623,586,060,338,000","12,849,549,042,000","1,622,616,000"
15908,"67,636,435,609,380,000","12,851,171,760,000","1,622,718,000"
15909,"67,649,286,781,140,000","12,852,794,580,000","1,622,820,000"
15910,"67,662,139,575,720,000","12,854,417,502,000","1,622,922,000"
15911,"67,674,993,993,222,000","12,856,040,526,000","1,623,024,000"
15912,"67,687,850,033,748,000","12,857,663,652,000","1,623,126,000"
15913,"67,700,707,697,400,000","12,859,286,880,000","1,623,228,000"
15914,"67,713,566,984,280,000","12,860,910,210,000","1,623,330,000"
15915,"67,726,427,894,490,000","12,862,533,642,000","1,623,432,000"
15916,"67,739,290,428,132,000","12,864,157,176,000","1,623,534,000"
15917,"67,752,154,585,308,000","12,865,780,812,000","1,623,636,000"
15918,"67,765,020,366,120,000","12,867,404,550,000","1,623,738,000"
15919,"67,777,887,770,670,000","12,869,028,390,000","1,623,840,000"
15920,"67,790,756,799,060,000","12,870,652,332,000","1,623,942,000"
15921,"67,803,627,451,392,000","12,872,276,376,000","1,624,044,000"
15922,"67,816,499,727,768,000","12,873,900,522,000","1,624,146,000"
15923,"67,829,373,628,290,000","12,875,524,770,000","1,624,248,000"
15924,"67,842,249,153,060,000","12,877,149,120,000","1,624,350,000"
15925,"67,855,126,302,180,000","12,878,773,572,000","1,624,452,000"
15926,"67,868,005,075,752,000","12,880,398,126,000","1,624,554,000"
15927,"67,880,885,473,878,000","12,882,022,782,000","1,624,656,000"
15928,"67,893,767,496,660,000","12,883,647,540,000","1,624,758,000"
15929,"67,906,651,144,200,000","12,885,272,400,000","1,624,860,000"
15930,"67,919,536,416,600,000","12,886,897,362,000","1,624,962,000"
15931,"67,932,423,313,962,000","12,888,522,426,000","1,625,064,000"
15932,"67,945,311,836,388,000","12,890,147,592,000","1,625,166,000"
15933,"67,958,201,983,980,000","12,891,772,860,000","1,625,268,000"
15934,"67,971,093,756,840,000","12,893,398,230,000","1,625,370,000"
15935,"67,983,987,155,070,000","12,895,023,702,000","1,625,472,000"
15936,"67,996,882,178,772,000","12,896,649,276,000","1,625,574,000"
15937,"68,009,778,828,048,000","12,898,274,952,000","1,625,676,000"
15938,"68,022,677,103,000,000","12,899,900,730,000","1,625,778,000"
15939,"68,035,577,003,730,000","12,901,526,610,000","1,625,880,000"
15940,"68,048,478,530,340,000","12,903,152,592,000","1,625,982,000"
15941,"68,061,381,682,932,000","12,904,778,676,000","1,626,084,000"
15942,"68,074,286,461,608,000","12,906,404,862,000","1,626,186,000"
15943,"68,087,192,866,470,000","12,908,031,150,000","1,626,288,000"
15944,"68,100,100,897,620,000","12,909,657,540,000","1,626,390,000"
15945,"68,113,010,555,160,000","12,911,284,032,000","1,626,492,000"
15946,"68,125,921,839,192,000","12,912,910,626,000","1,626,594,000"
15947,"68,138,834,749,818,000","12,914,537,322,000","1,626,696,000"
15948,"68,151,749,287,140,000","12,916,164,120,000","1,626,798,000"
15949,"68,164,665,451,260,000","12,917,791,020,000","1,626,900,000"
15950,"68,177,583,242,280,000","12,919,418,022,000","1,627,002,000"
15951,"68,190,502,660,302,000","12,921,045,126,000","1,627,104,000"
15952,"68,203,423,705,428,000","12,922,672,332,000","1,627,206,000"
15953,"68,216,346,377,760,000","12,924,299,640,000","1,627,308,000"
15954,"68,229,270,677,400,000","12,925,927,050,000","1,627,410,000"
15955,"68,242,196,604,450,000","12,927,554,562,000","1,627,512,000"
15956,"68,255,124,159,012,000","12,929,182,176,000","1,627,614,000"
15957,"68,268,053,341,188,000","12,930,809,892,000","1,627,716,000"
15958,"68,280,984,151,080,000","12,932,437,710,000","1,627,818,000"
15959,"68,293,916,588,790,000","12,934,065,630,000","1,627,920,000"
15960,"68,306,850,654,420,000","12,935,693,652,000","1,628,022,000"
15961,"68,319,786,348,072,000","12,937,321,776,000","1,628,124,000"
15962,"68,332,723,669,848,000","12,938,950,002,000","1,628,226,000"
15963,"68,345,662,619,850,000","12,940,578,330,000","1,628,328,000"
15964,"68,358,603,198,180,000","12,942,206,760,000","1,628,430,000"
15965,"68,371,545,404,940,000","12,943,835,292,000","1,628,532,000"
15966,"68,384,489,240,232,000","12,945,463,926,000","1,628,634,000"
15967,"68,397,434,704,158,000","12,947,092,662,000","1,628,736,000"
15968,"68,410,381,796,820,000","12,948,721,500,000","1,628,838,000"
15969,"68,423,330,518,320,000","12,950,350,440,000","1,628,940,000"
15970,"68,436,280,868,760,000","12,951,979,482,000","1,629,042,000"
15971,"68,449,232,848,242,000","12,953,608,626,000","1,629,144,000"
15972,"68,462,186,456,868,000","12,955,237,872,000","1,629,246,000"
15973,"68,475,141,694,740,000","12,956,867,220,000","1,629,348,000"
15974,"68,488,098,561,960,000","12,958,496,670,000","1,629,450,000"
15975,"68,501,057,058,630,000","12,960,126,222,000","1,629,552,000"
15976,"68,514,017,184,852,000","12,961,755,876,000","1,629,654,000"
15977,"68,526,978,940,728,000","12,963,385,632,000","1,629,756,000"
15978,"68,539,942,326,360,000","12,965,015,490,000","1,629,858,000"
15979,"68,552,907,341,850,000","12,966,645,450,000","1,629,960,000"
15980,"68,565,873,987,300,000","12,968,275,512,000","1,630,062,000"
15981,"68,578,842,262,812,000","12,969,905,676,000","1,630,164,000"
15982,"68,591,812,168,488,000","12,971,535,942,000","1,630,266,000"
15983,"68,604,783,704,430,000","12,973,166,310,000","1,630,368,000"
15984,"68,617,756,870,740,000","12,974,796,780,000","1,630,470,000"
15985,"68,630,731,667,520,000","12,976,427,352,000","1,630,572,000"
15986,"68,643,708,094,872,000","12,978,058,026,000","1,630,674,000"
15987,"68,656,686,152,898,000","12,979,688,802,000","1,630,776,000"
15988,"68,669,665,841,700,000","12,981,319,680,000","1,630,878,000"
15989,"68,682,647,161,380,000","12,982,950,660,000","1,630,980,000"
15990,"68,695,630,112,040,000","12,984,581,742,000","1,631,082,000"
15991,"68,708,614,693,782,000","12,986,212,926,000","1,631,184,000"
15992,"68,721,600,906,708,000","12,987,844,212,000","1,631,286,000"
15993,"68,734,588,750,920,000","12,989,475,600,000","1,631,388,000"
15994,"68,747,578,226,520,000","12,991,107,090,000","1,631,490,000"
15995,"68,760,569,333,610,000","12,992,738,682,000","1,631,592,000"
15996,"68,773,562,072,292,000","12,994,370,376,000","1,631,694,000"
15997,"68,786,556,442,668,000","12,996,002,172,000","1,631,796,000"
15998,"68,799,552,444,840,000","12,997,634,070,000","1,631,898,000"
15999,"68,812,550,078,910,000","12,999,266,070,000","1,632,000,000"
16000,"68,825,549,344,980,000","13,000,898,172,000","1,632,102,000"
16001,"68,838,550,243,152,000","13,002,530,376,000","1,632,204,000"
16002,"68,851,552,773,528,000","13,004,162,682,000","1,632,306,000"
16003,"68,864,556,936,210,000","13,005,795,090,000","1,632,408,000"
16004,"68,877,562,731,300,000","13,007,427,600,000","1,632,510,000"
16005,"68,890,570,158,900,000","13,009,060,212,000","1,632,612,000"
16006,"68,903,579,219,112,000","13,010,692,926,000","1,632,714,000"
16007,"68,916,589,912,038,000","13,012,325,742,000","1,632,816,000"
16008,"68,929,602,237,780,000","13,013,958,660,000","1,632,918,000"
16009,"68,942,616,196,440,000","13,015,591,680,000","1,633,020,000"
16010,"68,955,631,788,120,000","13,017,224,802,000","1,633,122,000"
16011,"68,968,649,012,922,000","13,018,858,026,000","1,633,224,000"
16012,"68,981,667,870,948,000","13,020,491,352,000","1,633,326,000"
16013,"68,994,688,362,300,000","13,022,124,780,000","1,633,428,000"
16014,"69,007,710,487,080,000","13,023,758,310,000","1,633,530,000"
16015,"69,020,734,245,390,000","13,025,391,942,000","1,633,632,000"
16016,"69,033,759,637,332,000","13,027,025,676,000","1,633,734,000"
16017,"69,046,786,663,008,000","13,028,659,512,000","1,633,836,000"
16018,"69,059,815,322,520,000","13,030,293,450,000","1,633,938,000"
16019,"69,072,845,615,970,000","13,031,927,490,000","1,634,040,000"
16020,"69,085,877,543,460,000","13,033,561,632,000","1,634,142,000"
16021,"69,098,911,105,092,000","13,035,195,876,000","1,634,244,000"
16022,"69,111,946,300,968,000","13,036,830,222,000","1,634,346,000"
16023,"69,124,983,131,190,000","13,038,464,670,000","1,634,448,000"
16024,"69,138,021,595,860,000","13,040,099,220,000","1,634,550,000"
16025,"69,151,061,695,080,000","13,041,733,872,000","1,634,652,000"
16026,"69,164,103,428,952,000","13,043,368,626,000","1,634,754,000"
16027,"69,177,146,797,578,000","13,045,003,482,000","1,634,856,000"
16028,"69,190,191,801,060,000","13,046,638,440,000","1,634,958,000"
16029,"69,203,238,439,500,000","13,048,273,500,000","1,635,060,000"
16030,"69,216,286,713,000,000","13,049,908,662,000","1,635,162,000"
16031,"69,229,336,621,662,000","13,051,543,926,000","1,635,264,000"
16032,"69,242,388,165,588,000","13,053,179,292,000","1,635,366,000"
16033,"69,255,441,344,880,000","13,054,814,760,000","1,635,468,000"
16034,"69,268,496,159,640,000","13,056,450,330,000","1,635,570,000"
16035,"69,281,552,609,970,000","13,058,086,002,000","1,635,672,000"
